index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
6a12c308dbeb762a0e29f88a1fea9cc1,2026-04-16T05:12:09Z,'Nebel Wetter',www.zeit.de,de,0.8,"Wetter-Aussichten: Regen, Sonne, Nebel: wechselhaftes Wetter in Hessen","Hier finden Sie Informationen zu dem Thema „Wetter-Aussichten“. Lesen Sie jetzt „Regen, Sonne, Nebel: wechselhaftes Wetter in Hessen“.",https://www.zeit.de/news/2026-04/16/regen-sonne-nebel-wechselhaftes-wetter-in-hessen,https://img.zeit.de/news/2026-04/16/regen-sonne-nebel-wechselhaftes-wetter-in-hessen-image-group/wide__1300x731,,Auf freundliches Frühlingswetter folgen in Hessen Regenschauer und Nebel. Das teilte der Deutsche Wetterdienst (DWD) mit. Heute sollen die Temperaturen demnach zwischen 18 und 22 Grad liegen. Dazu ko… [+696 chars],,"Wetter-Aussichten: Regen, Sonne, Nebel: wechselhaftes Wetter in Hessen. Hier finden Sie Informationen zu dem Thema „Wetter-Aussichten“. Lesen Sie jetzt „Regen, Sonne, Nebel: wechselhaftes Wetter in Hessen“.","Weather outlook: Rain, sun, fog: changeable weather in Hesse. Here you will find information on the topic of “weather prospects”. Read “Rain, sun, fog: changeable weather in Hesse” now.","Tempestas prospectans: Pluvia, sol, nebula: mutabilis tempestas in Hassia. Hic informationes invenies in argumento ""prospectus tempestatis"". Lege pluviam, solem, nebulam: mutabilem in Hassia tempestatem.",2026-04-19 08:16:00+00:00
c28eb8846804ecd026057b440025577e,2026-04-16T05:12:09Z,'Nebel Wetter',www.stern.de,de,0.8,"Wetter-Aussichten: Regen, Sonne, Nebel: wechselhaftes Wetter in Hessen","Das Wetter in Hessen bleibt in den kommenden Tagen unbeständig. Zwar steigen die Temperaturen auf über 20 Grad, doch gerade in der Nacht kann noch Nebel aufziehen.",https://www.stern.de/gesellschaft/regional/hessen/wetter-aussichten--regen--sonne--nebel--wechselhaftes-wetter-in-hessen-37313656.html,https://image.stern.de/37313658/t/IN/v1/w1440/r1.7778/-/16--pkx6vmoao5v7axs2048jpeg---61d1a1511e77c979.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Das Wetter in Hessen bleibt in den kommenden Tagen unbeständig. Zwar steigen die Temperaturen auf über 20 Grad, doch gerade in der Nacht kann noc… [+875 chars]",,"Wetter-Aussichten: Regen, Sonne, Nebel: wechselhaftes Wetter in Hessen. Das Wetter in Hessen bleibt in den kommenden Tagen unbeständig. Zwar steigen die Temperaturen auf über 20 Grad, doch gerade in der Nacht kann noch Nebel aufziehen.","Weather outlook: Rain, sun, fog: changeable weather in Hesse. The weather in Hesse will remain unstable in the coming days. Although the temperatures rise to over 20 degrees, fog can still appear, especially at night.","Tempestas prospectans: Pluvia, sol, nebula: mutabilis tempestas in Hassia. Tempestas in Hassia in adventu dierum instabilis erit. Quamvis temperaturae plus quam viginti gradus ascendant, caligo adhuc apparere potest, praesertim noctu.",2026-04-19 08:16:00+00:00
d7da7390ca99797f71d5260c9c4f2709,2026-04-08T03:42:40Z,'Nebel Wetter',vorarlberg.orf.at,de,0.8,Kälte und Nebel: Deutlich mehr Salz verbraucht,Der vergangene Winter hat mehr Streusalz erfordert als üblich. Auf der A14 und den Schnellstraßen in Vorarlberg wurden rund 1.900 Tonnen ausgebracht – deutlich mehr als im Jahr zuvor. Grund dafür waren vor allem die Wetterbedingungen: Der Winter war lang und …,https://vorarlberg.orf.at/stories/3349048/,https://ibs.orf.at/vbg?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2026%2F15%2F73%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F2995171_master_1158373_image.jpg%3Fs%3D7664eca87ce3e15f29ac4c15b75c7eb7e23d2e30,,Ein Blick ins Salzlager der Autobahnmeisterei in Hohenems zeigt das Ausmaß: Gegen Ende des Winters sind die Vorräte nahezu aufgebraucht. Insgesamt wurden heuer rund 1.900 Tonnen Streusalz auf der A14… [+1140 chars],,Kälte und Nebel: Deutlich mehr Salz verbraucht. Der vergangene Winter hat mehr Streusalz erfordert als üblich. Auf der A14 und den Schnellstraßen in Vorarlberg wurden rund 1.900 Tonnen ausgebracht – deutlich mehr als im Jahr zuvor. Grund dafür waren vor allem die Wetterbedingungen: Der Winter war lang und …,"Cold and Fog: Significantly more salt consumed. Last winter required more road salt than usual. Around 1,900 tonnes were dumped on the A14 and the expressways in Vorarlberg – significantly more than the year before. The main reason for this was the weather conditions: the winter was long and...","Frigidus et Nebula: Insigniter sal plus consumitur. Ultima hieme plus salis quam solitum iter postulabat. Circa 1,900 amphoras in A14 proiecit et expressas in Vorarlberg - signanter plus quam anno ante. Praecipua tempestatum ratio haec fuit: hiems longa et...",2026-04-20 05:24:58+00:00
683b32bf70cb018e8e05ae502e028cbc,2026-04-14T04:49:29Z,'Nebel Wetter',www.stern.de,de,0.8,Wetterprognose: Sonne und Wolken in Rheinland-Pfalz und dem Saarland,"Nach örtlichem Nebel am Morgen wird es tagsüber zunehmend freundlich. In den kommenden Tagen bleibt es meist trocken und sonnig, ehe einzelne Schauer zurückkehren.",https://www.stern.de/gesellschaft/regional/rheinland-pfalz-saarland/wetterprognose--sonne-und-wolken-in-rheinland-pfalz-und-dem-saarland-37306004.html,https://image.stern.de/37306006/t/FE/v1/w1440/r1.7778/-/14--fyf4urb3izv4axs2048jpeg---19ebb635db690581.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Nach örtlichem Nebel am Morgen wird es tagsüber zunehmend freundlich. In den kommenden Tagen bleibt es meist trocken und sonnig, ehe einzelne Sch… [+827 chars]",,"Wetterprognose: Sonne und Wolken in Rheinland-Pfalz und dem Saarland. Nach örtlichem Nebel am Morgen wird es tagsüber zunehmend freundlich. In den kommenden Tagen bleibt es meist trocken und sonnig, ehe einzelne Schauer zurückkehren.","Weather forecast: Sun and clouds in Rhineland-Palatinate and Saarland. After local fog in the morning, things will become increasingly pleasant during the day. It will stay mostly dry and sunny in the coming days before isolated showers return.","Tempestas praenuntiet: Sol et nubes in Rheno-Palatinate et Saarland. Post loci nebulam mane, res in dies magis delectabiles fient. Manebit plerumque siccissima et aprica in venientibus diebus antequam imbres separatim revertantur.",2026-04-21 09:09:39+00:00
2687ac53ae423c251b9363ef32ddd271,2026-04-23T03:29:13Z,'Nebel Wetter',www.stern.de,de,0.8,Wetter: Nebel und Sonne in Berlin und Brandenburg,Berlin/Potsdam (bb) - In Berlin und Brandenburg zeigt sich das Wetter heute wechselhaft. Nach Angaben des Deutschen Wetterdienstes (DWD) beginnt der Tag,https://www.stern.de/gesellschaft/regional/berlin-brandenburg/wetter--nebel-und-sonne-in-berlin-und-brandenburg-37334866.html,https://image.stern.de/37334868/t/SF/v1/w1440/r1.7778/-/23--onnmmxbao4v4axs2048jpeg---f822acc454beb811.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Zwischen Hochnebel und Sonne zeigt sich das Wetter in Berlin und Brandenburg wechselhaft nach kühlem Start wird es tagsüber deutlich milder.
In … [+748 chars]",,Wetter: Nebel und Sonne in Berlin und Brandenburg. Berlin/Potsdam (bb) - In Berlin und Brandenburg zeigt sich das Wetter heute wechselhaft. Nach Angaben des Deutschen Wetterdienstes (DWD) beginnt der Tag,"Weather: Fog and sun in Berlin and Brandenburg. Berlin/Potsdam (bb) - The weather in Berlin and Brandenburg is changing today. According to the German Weather Service (DWD), the day begins",Tempestas: Nebula et sol in Berlin et Brandenburg. Berlin/Potsdam (bb) - Tempestas in Berlin et Brandenburg hodie mutatur. Secundum German Tempestas Service (DWD) dies incipit,2026-04-24 05:19:45+00:00
fdb5b6329da7d4cd045eadd05c6f62cb,2026-04-23T03:29:13Z,'Nebel Wetter',www.zeit.de,de,0.8,Wetter: Nebel und Sonne in Berlin und Brandenburg,Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Nebel und Sonne in Berlin und Brandenburg“.,https://www.zeit.de/news/2026-04/23/nebel-und-sonne-in-berlin-und-brandenburg,https://img.zeit.de/news/2026-04/23/nebel-und-sonne-in-berlin-und-brandenburg-image-group/wide__1300x731,,In Berlin und Brandenburg zeigt sich das Wetter heute wechselhaft. Nach Angaben des Deutschen Wetterdienstes (DWD) beginnt der Tag gebietsweise mit leichtem Frost bei bis zu minus einem Grad sowie du… [+592 chars],,Wetter: Nebel und Sonne in Berlin und Brandenburg. Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Nebel und Sonne in Berlin und Brandenburg“.,Weather: Fog and sun in Berlin and Brandenburg. Here you will find information on the topic of “weather”. Read “Fog and Sun in Berlin and Brandenburg” now.,"Tempestas: Nebula et sol in Berlin et Brandenburg. Hic informationes invenies in argumento ""tempestatis"". Read ""Fog et Sol in Berlin et Brandenburg"" nunc.",2026-04-24 05:19:45+00:00
82e112a3b9fb3c865fe583291ff064ae,2026-04-23T03:30:09Z,'Nebel Wetter',www.tagesspiegel.de,de,0.8,Wetter wechselhaft: Nebel und Sonne in Berlin und Brandenburg,Zwischen Hochnebel und Sonne zeigt sich das Wetter in Berlin und Brandenburg wechselhaft – nach kühlem Start wird es tagsüber deutlich milder.,https://www.tagesspiegel.de/berlin/wetter-wechselhaft-nebel-und-sonne-in-berlin-und-brandenburg-15512476.html,https://www.tagesspiegel.de/images/15512475/alternates/BASE_16_9_W1400/1776915009000/wetter.jpeg,,In Berlin und Brandenburg zeigt sich das Wetter heute wechselhaft. Nach Angaben des Deutschen Wetterdienstes (DWD) beginnt der Tag gebietsweise mit leichtem Frost bei bis zu minus einem Grad sowie du… [+558 chars],,Wetter wechselhaft: Nebel und Sonne in Berlin und Brandenburg. Zwischen Hochnebel und Sonne zeigt sich das Wetter in Berlin und Brandenburg wechselhaft – nach kühlem Start wird es tagsüber deutlich milder.,"Weather changeable: fog and sun in Berlin and Brandenburg. Between high fog and sunshine, the weather in Berlin and Brandenburg is changeable - after a cool start, it becomes significantly milder during the day.","Tempestas mutabilis: nebula et sol in Berlin et Brandenburg. Inter nebulam altam et solem, tempestas Berolinensi et Brandenburgico mutabilis est - post initium frigidum, interdiu significanter mitescit.",2026-04-24 05:19:45+00:00
3b98a06220f24102c9e606b3ebe0947f,2026-04-25T19:46:12Z,'Nebel Wetter',www.faz.net,de,0.8,"Krieg in der Ukraine: „Stillhalten, melden, am Leben bleiben“",Fußsoldaten haben im Ukrainekrieg nur noch wenige Aufgaben. Das Töten erledigen Drohnen – wenn das Wetter gut ist. Bei Nebel oder Wind sind die Soldaten gefragt.,https://www.faz.net/aktuell/politik/ukraine/ukrainekrieg-wo-drohnen-alles-beherrschen-200746953.html,https://media0.faz.net/image/w1200h627/71dad0f1b595/w4206h2197x204y676o/202604/c29d5236-3bed-11f1-b022-27ce9837386e/auf-dem-weg-ins-erdloch-ein.webp,,"Coach ist Hauptmann bei der Brigade Chartija, und die letzte Nacht war schwer. Es hatte Nebel gegeben, und Nebel heißt: Die Drohnen, die sonst jede Maus sehen, sehen heute nichts. Und sie können niem… [+12199 chars]",,"Krieg in der Ukraine: „Stillhalten, melden, am Leben bleiben“. Fußsoldaten haben im Ukrainekrieg nur noch wenige Aufgaben. Das Töten erledigen Drohnen – wenn das Wetter gut ist. Bei Nebel oder Wind sind die Soldaten gefragt.","War in Ukraine: “Keep still, report, stay alive”. Foot soldiers only have a few tasks in the Ukrainian war. Drones do the killing – when the weather is good. When there is fog or wind, the soldiers are called upon.","Bellum in Ucraina: ""Tacete, renuntiate, vivite"". Milites pedites solum pauca negotia in bello Ucraina habent. Fuci faciunt occisio - cum tempestas est bonum. Cum nebula vel ventus, milites vocantur.",2026-04-27 20:37:22+00:00
fa59230f85e539c1098ff3a79b65cda5,2026-04-14T04:36:33Z,'Nebel Wetter',www.stern.de,de,0.8,Wetterprognose: Nach Regen mehr Sonne in Hessen zur Wochenmitte,"In Hessen zeigt sich das Wetter zunächst noch wechselhaft mit etwas Regen. Im weiteren Verlauf wird es freundlicher, nachts bleibt es teils kühl mit Nebel und örtlichem Frost.",https://www.stern.de/gesellschaft/regional/hessen/wetterprognose--nach-regen-mehr-sonne-in-hessen-zur-wochenmitte-37305988.html,https://image.stern.de/37305990/t/OA/v1/w1440/r1.7778/-/14--fckgqrs5ahv5axs2048jpeg---781a4d76b9639031.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
In Hessen zeigt sich das Wetter zunächst noch wechselhaft mit etwas Regen. Im weiteren Verlauf wird es freundlicher, nachts bleibt es teils kühl … [+1075 chars]",,"Wetterprognose: Nach Regen mehr Sonne in Hessen zur Wochenmitte. In Hessen zeigt sich das Wetter zunächst noch wechselhaft mit etwas Regen. Im weiteren Verlauf wird es freundlicher, nachts bleibt es teils kühl mit Nebel und örtlichem Frost.","Weather forecast: After rain, more sun in Hesse in the middle of the week. In Hesse the weather will initially be changeable with some rain. As the weather progresses it becomes friendlier, at night it remains partly cool with fog and local frost.","Tempestas praenuntiet: Post pluviam, magis sol in Hassia media septimana est. Tempestas in Hassia initio cum pluviis mutabilis erit. Progrediente tempestate, amicior fit, noctu remanet partim nebula nebula et gelu loci.",2026-05-03 05:41:55+00:00
af3cdba6e9ffcd393f64e9d5cae1e0db,2026-04-14T04:57:44Z,'Nebel Wetter',www.stern.de,de,0.8,Wettervorhersage: Wechselhaftes Wetter in NRW erwartet,"Essen (lnw) - In Nordrhein-Westfalen lösen sich am Dienstag örtliche Nebelfelder rasch auf, anschließend zeigt sich das Wetter heiter bis wolkig und im",https://www.stern.de/gesellschaft/regional/nordrhein-westfalen/wettervorhersage--wechselhaftes-wetter-in-nrw-erwartet-37306018.html,https://image.stern.de/37306020/t/pu/v1/w1440/r1.7778/-/14--2evtpj3i4uv7axs2048jpeg---366d26b8184b603e.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Nach Nebel am Morgen wird es in Nordrhein-Westfalen sonniger und trocken. Die Temperaturen erreichen am Dienstag maximal 17 Grad.
In Nordrhein-W… [+933 chars]",,"Wettervorhersage: Wechselhaftes Wetter in NRW erwartet. Essen (lnw) - In Nordrhein-Westfalen lösen sich am Dienstag örtliche Nebelfelder rasch auf, anschließend zeigt sich das Wetter heiter bis wolkig und im","Weather forecast: Changeable weather expected in NRW. Essen (lnw) - In North Rhine-Westphalia, local fog fields will quickly dissipate on Tuesday, after which the weather will be clear to cloudy and in the","Tempestas praenuntietur: tempestas mutabilis in NRW expectatur. Essen (lnw) - In Septentrionali Rheno-Westphaliae, campi nebulae locales die Martis cito dissipabunt, post quam tempestas in nubilo et in terra patebit.",2026-05-03 05:41:55+00:00
